year,state,state_po,candidate,party,writein,candidatevotes
1992,HAWAII,HI,"MARROU, ANDRE",LIBERTARIAN,False,1120
1992,HAWAII,HI,"FULANI, LENORA",NEW ALLIANCE,False,721
1992,HAWAII,HI,"HAGELIN, JOHN",NATURAL LAW,False,417
1992,IDAHO,ID,"BUSH, GEORGE H.W.",REPUBLICAN,False,202646
1992,IDAHO,ID,"CLINTON, BILL",DEMOCRAT,False,137014
1992,IDAHO,ID,"PEROT, ROSS",INDEPENDENT,False,130396
1992,IDAHO,ID,"GRITZ, JAMES """"BO""""",INDEPENDENT,False,10895
1992,IDAHO,ID,"MARROU, ANDRE",LIBERTARIAN,False,1168
1992,ILLINOIS,IL,"CLINTON, BILL",DEMOCRAT,False,2453351
1992,ILLINOIS,IL,"BUSH, GEORGE H.W.",REPUBLICAN,False,1734097
1992,ILLINOIS,IL,"PEROT, ROSS",INDEPENDENT,False,840516
1992,ILLINOIS,IL,"MARROU, ANDRE",LIBERTARIAN,False,9219
1992,ILLINOIS,IL,"FULANI, LENORA",NEW ALLIANCE,False,5268
1992,ILLINOIS,IL,"GRITZ, JAMES """"BO""""",POPULIST,False,3578
1992,ILLINOIS,IL,"HAGELIN, JOHN",NATURAL LAW,False,2752
1992,ILLINOIS,IL,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,1362
1992,ILLINOIS,IL,,,True,23
1992,INDIANA,IN,"BUSH, GEORGE H.W.",REPUBLICAN,False,989376
1992,INDIANA,IN,"CLINTON, BILL",DEMOCRAT,False,848421
1992,INDIANA,IN,"PEROT, ROSS",INDEPENDENT,False,455935
1992,INDIANA,IN,"MARROU, ANDRE",LIBERTARIAN,False,7937
1992,INDIANA,IN,"FULANI, LENORA",NEW ALLIANCE,False,2584
1992,INDIANA,IN,,,True,1624
1992,IOWA,IA,"CLINTON, BILL",DEMOCRAT,False,586354
1992,IOWA,IA,"BUSH, GEORGE H.W.",REPUBLICAN,False,504892
1992,IOWA,IA,"PEROT, ROSS",INDEPENDENT,False,253469
1992,IOWA,IA,"HAGELIN, JOHN",NATURAL LAW,False,3080
1992,IOWA,IA,OTHER,,False,1754
1992,IOWA,IA,"GRITZ, JAMES """"BO""""",AMERICA FIRST,False,1178
1992,IOWA,IA,"MARROU, ANDRE",LIBERTARIAN,False,1077
1992,IOWA,IA,BLANK VOTE/SCATTERING,,False,742
1992,IOWA,IA,"HERER, JACK",GRASSROOTS,False,670
1992,IOWA,IA,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,481
1992,IOWA,IA,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,274
1992,IOWA,IA,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,False,239
1992,IOWA,IA,OTHER,CAMPAIGN FOR A NEW TOMORROW,False,213
1992,IOWA,IA,"FULANI, LENORA",NEW ALLIANCE,False,198
1992,KANSAS,KS,"BUSH, GEORGE H.W.",REPUBLICAN,False,449952
1992,KANSAS,KS,"CLINTON, BILL",DEMOCRAT,False,390435
1992,KANSAS,KS,"PEROT, ROSS",INDEPENDENT,False,312359
1992,KANSAS,KS,"MARROU, ANDRE",LIBERTARIAN,False,4315
1992,KANSAS,KS,,,True,180
1992,KENTUCKY,KY,"CLINTON, BILL",DEMOCRAT,False,665105
1992,KENTUCKY,KY,"BUSH, GEORGE H.W.",REPUBLICAN,False,617179
1992,KENTUCKY,KY,"PEROT, ROSS",INDEPENDENT,False,203945
1992,KENTUCKY,KY,"MARROU, ANDRE",LIBERTARIAN,False,4514
1992,KENTUCKY,KY,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,990
1992,KENTUCKY,KY,"HAGELIN, JOHN",NATURAL LAW,False,696
1992,KENTUCKY,KY,"FULANI, LENORA",NEW ALLIANCE,False,431
1992,KENTUCKY,KY,,,True,48
1992,LOUISIANA,LA,"CLINTON, BILL",DEMOCRAT,False,815972
1992,LOUISIANA,LA,"BUSH, GEORGE H.W.",REPUBLICAN,False,733387
1992,LOUISIANA,LA,"PEROT, ROSS",INDEPENDENT,False,211479
1992,LOUISIANA,LA,"GRITZ, JAMES """"BO""""",AMERICA FIRST,False,18546
1992,LOUISIANA,LA,"MARROU, ANDRE",LIBERTARIAN,False,3156
1992,LOUISIANA,LA,OTHER,EQUAL JUSTICE AND OPPORTUNITY,False,1664
1992,LOUISIANA,LA,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,1553
1992,LOUISIANA,LA,"FULANI, LENORA",MORE PERFECT DEMOCRACY,False,1435
1992,LOUISIANA,LA,"LAROUCHE, LYNDON, JR.","JUSTICE, INDUSTRY, AND AGRICULTURE",False,1137
1992,LOUISIANA,LA,"HAGELIN, JOHN",NATURAL LAW,False,890
1992,LOUISIANA,LA,"YIAMOUYIANNIS, JOHN",INDEPENDENT,False,809
1992,MAINE,ME,"CLINTON, BILL",DEMOCRAT,False,263421
1992,MAINE,ME,"PEROT, ROSS",INDEPENDENT,False,206821
1992,MAINE,ME,"BUSH, GEORGE H.W.",REPUBLICAN,False,206505
1992,MAINE,ME,"MARROU, ANDRE",LIBERTARIAN,False,1682
1992,MAINE,ME,"FULANI, LENORA",NEW ALLIANCE,False,520
1992,MAINE,ME,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,465
1992,MAINE,ME,OTHER,,False,92
1992,MARYLAND,MD,"CLINTON, BILL",DEMOCRAT,False,988572
1992,MARYLAND,MD,"BUSH, GEORGE H.W.",REPUBLICAN,False,707095
1992,MARYLAND,MD,"PEROT, ROSS",INDEPENDENT,False,281415
1992,MARYLAND,MD,"MARROU, ANDRE",LIBERTARIAN,False,4716
1992,MARYLAND,MD,"FULANI, LENORA",NEW ALLIANCE,False,2787
1992,MASSACHUSETTS,MA,"CLINTON, BILL",DEMOCRAT,False,1318640
1992,MASSACHUSETTS,MA,"BUSH, GEORGE H.W.",REPUBLICAN,False,805040
1992,MASSACHUSETTS,MA,"PEROT, ROSS",INDEPENDENT,False,630732
1992,MASSACHUSETTS,MA,"MARROU, ANDRE",LIBERTARIAN,False,9022
1992,MASSACHUSETTS,MA,"FULANI, LENORA",NEW ALLIANCE,False,3173
1992,MASSACHUSETTS,MA,OTHER,INDEPENDENT VOTERS,False,2219
1992,MASSACHUSETTS,MA,OTHER,,False,1991
1992,MASSACHUSETTS,MA,"HAGELIN, JOHN",NATURAL LAW,False,1813
1992,MASSACHUSETTS,MA,"LAROUCHE, LYNDON, JR.",LAROUCHE FOR PRESIDENT PARTY,False,1028
1992,MASSACHUSETTS,MA,"BRISBEN, J. QUINN",SOCIALIST PARTY USA,False,14
1992,MASSACHUSETTS,MA,"DODGE, EARL",PROHIBITION,False,3
1992,MICHIGAN,MI,"CLINTON, BILL",DEMOCRAT,False,1871183
1992,MICHIGAN,MI,"BUSH, GEORGE H.W.",REPUBLICAN,False,1554941
1992,MICHIGAN,MI,"PEROT, ROSS",INDEPENDENT,False,824814
1992,MICHIGAN,MI,"MARROU, ANDRE",LIBERTARIAN,False,10176
1992,MICHIGAN,MI,"PHILLIPS, HOWARD",TISCH INDEPENDENT CITIZENS,False,8264
1992,MICHIGAN,MI,"HAGELIN, JOHN",NATURAL LAW,False,2955
1992,MICHIGAN,MI,"HALYARD, HELEN",WORKERS WORLD,False,1433
1992,MICHIGAN,MI,,,True,915
1992,MINNESOTA,MN,"CLINTON, BILL",DEMOCRAT,False,1020998
1992,MINNESOTA,MN,"BUSH, GEORGE H.W.",REPUBLICAN,False,747842
1992,MINNESOTA,MN,"PEROT, ROSS",INDEPENDENT,False,562507
1992,MINNESOTA,MN,"MARROU, ANDRE",LIBERTARIAN,False,3375
1992,MINNESOTA,MN,"GRITZ, JAMES """"BO""""",CONSTITUTION PARTY,False,3364
1992,MINNESOTA,MN,"HERER, JACK",GRASSROOTS,False,2660
1992,MINNESOTA,MN,,,True,2500
1992,MINNESOTA,MN,"HAGELIN, JOHN",NATURAL LAW,False,1407
1992,MINNESOTA,MN,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,991
1992,MINNESOTA,MN,"FULANI, LENORA",NEW ALLIANCE,False,959
1992,MINNESOTA,MN,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,734
1992,MINNESOTA,MN,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,False,623
1992,MISSISSIPPI,MS,"BUSH, GEORGE H.W.",REPUBLICAN,False,487794
1992,MISSISSIPPI,MS,"CLINTON, BILL",DEMOCRAT,False,400259
1992,MISSISSIPPI,MS,"PEROT, ROSS",INDEPENDENT,False,85627
1992,MISSISSIPPI,MS,OTHER,INDEPENDENT,False,4311
1992,MISSISSIPPI,MS,"MARROU, ANDRE",LIBERTARIAN,False,2155
1992,MISSISSIPPI,MS,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,1653
1992,MISSOURI,MO,"CLINTON, BILL",DEMOCRAT,False,1053874
1992,MISSOURI,MO,"BUSH, GEORGE H.W.",REPUBLICAN,False,811160
1992,MISSOURI,MO,"PEROT, ROSS",INDEPENDENT,False,518742
1992,MISSOURI,MO,"MARROU, ANDRE",LIBERTARIAN,False,7498
1992,MONTANA,MT,"CLINTON, BILL",DEMOCRAT,False,154508
1992,MONTANA,MT,"BUSH, GEORGE H.W.",REPUBLICAN,False,144208
1992,MONTANA,MT,"PEROT, ROSS",INDEPENDENT,False,107226
1992,MONTANA,MT,OTHER,INDEPENDENT,False,3659
1992,MONTANA,MT,"MARROU, ANDRE",LIBERTARIAN,False,987
1992,NEBRASKA,NE,"BUSH, GEORGE H.W.",REPUBLICAN,False,343679
1992,NEBRASKA,NE,"CLINTON, BILL",DEMOCRAT,False,216865
1992,NEBRASKA,NE,"PEROT, ROSS",INDEPENDENT,False,174105
1992,NEBRASKA,NE,OTHER,INDEPENDENT,False,1561
1992,NEBRASKA,NE,"MARROU, ANDRE",LIBERTARIAN,False,1341
1992,NEVADA,NV,"CLINTON, BILL",DEMOCRAT,False,189149
1992,NEVADA,NV,"BUSH, GEORGE H.W.",REPUBLICAN,False,175829
1992,NEVADA,NV,"PEROT, ROSS",INDEPENDENT,False,132581
1992,NEVADA,NV,"GRITZ, JAMES """"BO""""",POPULIST,False,2893
1992,NEVADA,NV,OTHER,,False,2538
1992,NEVADA,NV,"MARROU, ANDRE",LIBERTARIAN,False,1836
1992,NEVADA,NV,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,False,678
1992,NEVADA,NV,"FULANI, LENORA",INDEPENDENT,False,484
1992,NEVADA,NV,"HAGELIN, JOHN",NATURAL LAW,False,339
1992,NEW HAMPSHIRE,NH,"CLINTON, BILL",DEMOCRAT,False,209041
1992,NEW HAMPSHIRE,NH,"BUSH, GEORGE H.W.",REPUBLICAN,False,202485
1992,NEW HAMPSHIRE,NH,"PEROT, ROSS",INDEPENDENT,False,121338
1992,NEW HAMPSHIRE,NH,"MARROU, ANDRE",LIBERTARIAN,False,3549
1992,NEW HAMPSHIRE,NH,"FULANI, LENORA",NEW ALLIANCE,False,513
1992,NEW HAMPSHIRE,NH,"HAGELIN, JOHN",NATURAL LAW,False,295
1992,NEW JERSEY,NJ,"CLINTON, BILL",DEMOCRAT,False,1436207
1992,NEW JERSEY,NJ,"BUSH, GEORGE H.W.",REPUBLICAN,False,1356866
1992,NEW JERSEY,NJ,"PEROT, ROSS",INDEPENDENT,False,521830
1992,NEW JERSEY,NJ,"MARROU, ANDRE",LIBERTARIAN,False,6823
1992,NEW JERSEY,NJ,"BRADFORD, DREW",INDEPENDENT,False,4750
1992,NEW JERSEY,NJ,"FULANI, LENORA",NEW ALLIANCE,False,3514
1992,NEW JERSEY,NJ,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,2671
1992,NEW JERSEY,NJ,"LAROUCHE, LYNDON, JR.",6 MILLION JOBS,False,2096
1992,NEW JERSEY,NJ,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,2012
1992,NEW JERSEY,NJ,"DANIELS, RON",RON DANIELS INDEPENDENT,False,1997
1992,NEW JERSEY,NJ,"GRITZ, JAMES """"BO""""",AMERICA FIRST POPULIST,False,1868
1992,NEW JERSEY,NJ,"HAYLARD, HELEN",WORKERS LEAGUE,False,1619
1992,NEW JERSEY,NJ,"HAGELIN, JOHN",NATURAL LAW,False,1354
1992,NEW MEXICO,NM,"CLINTON, BILL",DEMOCRAT,False,261618
1992,NEW MEXICO,NM,"BUSH, GEORGE H.W.",REPUBLICAN,False,212825
1992,NEW MEXICO,NM,"PEROT, ROSS",INDEPENDENT,False,91896
1992,NEW MEXICO,NM,"MARROU, ANDRE",LIBERTARIAN,False,1616
1992,NEW MEXICO,NM,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,621
1992,NEW MEXICO,NM,"HAGELIN, JOHN",NATURAL LAW,False,563
1992,NEW MEXICO,NM,"FULANI, LENORA",NEW ALLIANCE,False,370
1992,NEW MEXICO,NM,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,184
1992,NEW MEXICO,NM,"LA RIVA, GLORIA ESTELLA",WORKERS WORLD,False,182
1992,NEW MEXICO,NM,"DODGE, EARL",PROHIBITION,False,121
1992,NEW YORK,NY,"CLINTON, BILL",DEMOCRAT,False,3346895
1992,NEW YORK,NY,"BUSH, GEORGE H.W.",REPUBLICAN,False,2041691
1992,NEW YORK,NY,"PEROT, ROSS",INDEPENDENT,False,1090722
1992,NEW YORK,NY,"BUSH, GEORGE H.W.",CONSERVATIVE,False,177001
1992,NEW YORK,NY,BLANK VOTE/SCATTERING,,False,152952
1992,NEW YORK,NY,"BUSH, GEORGE H.W.",RIGHT-TO-LIFE,False,127960
1992,NEW YORK,NY,"CLINTON, BILL",LIBERAL PARTY,False,97557
1992,NEW YORK,NY,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,15473
1992,NEW YORK,NY,"MARROU, ANDRE",LIBERTARIAN,False,13452
1992,NEW YORK,NY,"FULANI, LENORA",NEW ALLIANCE,False,11319
1992,NEW YORK,NY,"HAGELIN, JOHN",NATURAL LAW,False,4421
1992,NORTH CAROLINA,NC,"BUSH, GEORGE H.W.",REPUBLICAN,False,1134662
1992,NORTH CAROLINA,NC,"CLINTON, BILL",DEMOCRAT,False,1114043
1992,NORTH CAROLINA,NC,"PEROT, ROSS",INDEPENDENT,False,357865
1992,NORTH CAROLINA,NC,"MARROU, ANDRE",LIBERTARIAN,False,5172
1992,NORTH CAROLINA,NC,"FULANI, LENORA",NEW ALLIANCE,False,60
1992,NORTH CAROLINA,NC,"HAGELIN, JOHN",NATURAL LAW,False,42
1992,NORTH CAROLINA,NC,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,13
1992,NORTH DAKOTA,ND,"BUSH, GEORGE H.W.",REPUBLICAN,False,136245
1992,NORTH DAKOTA,ND,"CLINTON, BILL",DEMOCRAT,False,99169
1992,NORTH DAKOTA,ND,"PEROT, ROSS",INDEPENDENT,False,71085
1992,NORTH DAKOTA,ND,OTHER,,False,1638
1992,OHIO,OH,"CLINTON, BILL",DEMOCRAT,False,1984943
1992,OHIO,OH,"BUSH, GEORGE H.W.",REPUBLICAN,False,1894311
1992,OHIO,OH,"PEROT, ROSS",INDEPENDENT,False,1036427
1992,OHIO,OH,OTHER,INDEPENDENT,False,24248
1992,OHIO,OH,,,True,43
1992,OKLAHOMA,OK,"BUSH, GEORGE H.W.",REPUBLICAN,False,592930
1992,OKLAHOMA,OK,"CLINTON, BILL",DEMOCRAT,False,473067
1992,OKLAHOMA,OK,"PEROT, ROSS",INDEPENDENT,False,319879
1992,OKLAHOMA,OK,"MARROU, ANDRE",LIBERTARIAN,False,4487
1992,OREGON,OR,"CLINTON, BILL",DEMOCRAT,False,621315
1992,OREGON,OR,"BUSH, GEORGE H.W.",REPUBLICAN,False,475758
1992,OREGON,OR,"PEROT, ROSS",INDEPENDENT,False,354092
1992,OREGON,OR,"MARROU, ANDRE",LIBERTARIAN,False,4278
1992,OREGON,OR,"FULANI, LENORA",NEW ALLIANCE,False,3031
1992,OREGON,OR,OTHER,,False,2610
1992,OREGON,OR,,,True,1566
1992,PENNSYLVANIA,PA,"CLINTON, BILL",DEMOCRAT,False,2239165
1992,PENNSYLVANIA,PA,"BUSH, GEORGE H.W.",REPUBLICAN,False,1791842
1992,PENNSYLVANIA,PA,"PEROT, ROSS",INDEPENDENT,False,902668
1992,PENNSYLVANIA,PA,"MARROU, ANDRE",LIBERTARIAN,False,21478
1992,PENNSYLVANIA,PA,"FULANI, LENORA",NEW ALLIANCE,False,4662
1992,RHODE ISLAND,RI,"CLINTON, BILL",DEMOCRAT,False,213300
1992,RHODE ISLAND,RI,"BUSH, GEORGE H.W.",REPUBLICAN,False,131602
1992,RHODE ISLAND,RI,"PEROT, ROSS",INDEPENDENT,False,105046
1992,RHODE ISLAND,RI,"FULANI, LENORA",NEW ALLIANCE,False,1879
1992,RHODE ISLAND,RI,"MARROU, ANDRE",LIBERTARIAN,False,572
1992,RHODE ISLAND,RI,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR LAROUCHE,False,495
1992,RHODE ISLAND,RI,"HAGELIN, JOHN",NATURAL LAW,False,263
1992,RHODE ISLAND,RI,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,216
1992,SOUTH CAROLINA,SC,"BUSH, GEORGE H.W.",REPUBLICAN,False,577508
1992,SOUTH CAROLINA,SC,"CLINTON, BILL",DEMOCRAT,False,525515
1992,SOUTH CAROLINA,SC,"PEROT, ROSS",INDEPENDENT,False,119258
1992,SOUTH CAROLINA,SC,"MARROU, ANDRE",LIBERTARIAN,False,2720
1992,SOUTH CAROLINA,SC,"PHILLIPS, HOWARD",AMERICAN,False,2681
1992,SOUTH CAROLINA,SC,"FULANI, LENORA",UNITED CITIZENS,False,1236
1992,SOUTH DAKOTA,SD,"BUSH, GEORGE H.W.",REPUBLICAN,False,136719
1992,SOUTH DAKOTA,SD,"CLINTON, BILL",DEMOCRAT,False,124889
1992,SOUTH DAKOTA,SD,"PEROT, ROSS",INDEPENDENT,False,73296
1992,SOUTH DAKOTA,SD,"MARROU, ANDRE",LIBERTARIAN,False,815
1992,SOUTH DAKOTA,SD,OTHER,INDEPENDENT,False,540
1992,TENNESSEE,TN,"CLINTON, BILL",DEMOCRAT,False,933522
1992,TENNESSEE,TN,"BUSH, GEORGE H.W.",REPUBLICAN,False,841301
1992,TENNESSEE,TN,"PEROT, ROSS",INDEPENDENT,False,199969
1992,TENNESSEE,TN,OTHER,INDEPENDENT,False,7689
1992,TENNESSEE,TN,,,True,162
1992,TEXAS,TX,"BUSH, GEORGE H.W.",REPUBLICAN,False,2496072
1992,TEXAS,TX,"CLINTON, BILL",DEMOCRAT,False,2281816
1992,TEXAS,TX,"PEROT, ROSS",INDEPENDENT,False,1354782
1992,TEXAS,TX,"MARROU, ANDRE",LIBERTARIAN,False,19700
1992,TEXAS,TX,,,True,1653
1992,UTAH,UT,"BUSH, GEORGE H.W.",REPUBLICAN,False,322633
1992,UTAH,UT,"PEROT, ROSS",INDEPENDENT,False,203401
1992,UTAH,UT,"CLINTON, BILL",DEMOCRAT,False,183430
1992,UTAH,UT,"GRITZ, JAMES """"BO""""",POPULIST,False,28603
1992,UTAH,UT,"MARROU, ANDRE",LIBERTARIAN,False,1901
1992,UTAH,UT,"HAGELIN, JOHN",NATURAL LAW,False,1320
1992,UTAH,UT,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,False,1090
1992,UTAH,UT,"FULANI, LENORA",NEW ALLIANCE,False,415
1992,UTAH,UT,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,394
1992,UTAH,UT,OTHER,AMERICAN,False,293
1992,UTAH,UT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,201
1992,UTAH,UT,"DANIELS, RON",CAMPAIGN FOR A NEW TOMORROW,False,178
1992,UTAH,UT,"BRISBEN, J. QUINN",SOCIALIST WORKERS,False,152
1992,VERMONT,VT,"CLINTON, BILL",DEMOCRAT,False,133593
1992,VERMONT,VT,"BUSH, GEORGE H.W.",REPUBLICAN,False,88123
1992,VERMONT,VT,"PEROT, ROSS",INDEPENDENT,False,65992
1992,VERMONT,VT,"MARROU, ANDRE",LIBERTARIAN,False,502
1992,VERMONT,VT,,,True,489
1992,VERMONT,VT,OTHER,LIBERTY UNION PARTY,False,330
1992,VERMONT,VT,"HAGELIN, JOHN",NATURAL LAW,False,316
1992,VERMONT,VT,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,125
1992,VERMONT,VT,"FULANI, LENORA",NEW ALLIANCE,False,101
1992,VERMONT,VT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,83
1992,VERMONT,VT,"LAROUCHE, LYNDON, JR.",FREEDOM FOR LAROUCHE,False,58
1992,VIRGINIA,VA,"BUSH, GEORGE H.W.",REPUBLICAN,False,1150518
1992,VIRGINIA,VA,"CLINTON, BILL",DEMOCRAT,False,1038651
1992,VIRGINIA,VA,"PEROT, ROSS",INDEPENDENT,False,348640
1992,VIRGINIA,VA,OTHER,INDEPENDENT,False,15130
1992,VIRGINIA,VA,"MARROU, ANDRE",LIBERTARIAN,False,5731
1992,VIRGINIA,VA,,,True,465
1992,WASHINGTON,WA,"CLINTON, BILL",DEMOCRAT,False,993038
1992,WASHINGTON,WA,"BUSH, GEORGE H.W.",REPUBLICAN,False,731235
1992,WASHINGTON,WA,"PEROT, ROSS",INDEPENDENT,False,541781
1992,WASHINGTON,WA,"MARROU, ANDRE",LIBERTARIAN,False,7534
1992,WASHINGTON,WA,"GRITZ, JAMES """"BO""""",POPULIST,False,4855
1992,WASHINGTON,WA,"HAGELIN, JOHN",NATURAL LAW,False,2457
1992,WASHINGTON,WA,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,2355
1992,WASHINGTON,WA,OTHER,INDEPENDENT,False,2027
1992,WASHINGTON,WA,"FULANI, LENORA",NEW ALLIANCE,False,1777
1992,WASHINGTON,WA,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,False,516
1992,WEST VIRGINIA,WV,"CLINTON, BILL",DEMOCRAT,False,331002
1992,WEST VIRGINIA,WV,"BUSH, GEORGE H.W.",REPUBLICAN,False,241975
1992,WEST VIRGINIA,WV,"PEROT, ROSS",INDEPENDENT,False,108830
1992,WEST VIRGINIA,WV,"MARROU, ANDRE",LIBERTARIAN,False,1874
1992,WISCONSIN,WI,"CLINTON, BILL",DEMOCRAT,False,1041067
1992,WISCONSIN,WI,"BUSH, GEORGE H.W.",REPUBLICAN,False,930856
1992,WISCONSIN,WI,"PEROT, ROSS",INDEPENDENT,False,544480
1992,WISCONSIN,WI,OTHER,INDEPENDENT,False,7519
1992,WISCONSIN,WI,"MARROU, ANDRE",LIBERTARIAN,False,2878
1992,WISCONSIN,WI,"DANIELS, RON",LABOR-FARM-LABORISTA-AGRARIO,False,1834
1992,WISCONSIN,WI,"HAGELIN, JOHN",NATURAL LAW,False,1071
1992,WISCONSIN,WI,BLANK VOTE/SCATTERING,,False,962
1992,WISCONSIN,WI,"HEM, ROLAND",THIRD PARTY,False,406
1992,WYOMING,WY,"BUSH, GEORGE H.W.",REPUBLICAN,False,79348
1992,WYOMING,WY,"CLINTON, BILL",DEMOCRAT,False,68161
1992,WYOMING,WY,"PEROT, ROSS",INDEPENDENT,False,51264
1992,WYOMING,WY,"MARROU, ANDRE",LIBERTARIAN,False,845
1992,WYOMING,WY,"FULANI, LENORA",INDEPENDENT,False,271
1996,ALABAMA,AL,"DOLE, ROBERT",REPUBLICAN,False,769045
1996,ALABAMA,AL,"CLINTON, BILL",DEMOCRAT,False,662166
1996,ALABAMA,AL,,INDEPENDENT,False,95031
1996,ALABAMA,AL,"BROWNE, HARRY",LIBERTARIAN,False,5291
1996,ALABAMA,AL,"HAGELIN, JOHN",NATURAL LAW,False,1698
1996,ALABAMA,AL,,,True,1124
1996,ALASKA,AK,"DOLE, ROBERT",REPUBLICAN,False,122747
1996,ALASKA,AK,"CLINTON, BILL",DEMOCRAT,False,80381
1996,ALASKA,AK,"PEROT, ROSS",REFORM PARTY,False,26334
1996,ALASKA,AK,"NADER, RALPH",GREEN,False,7598
1996,ALASKA,AK,"BROWNE, HARRY",LIBERTARIAN,False,2277
1996,ALASKA,AK,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,926
1996,ALASKA,AK,"HAGELIN, JOHN",NATURAL LAW,False,730
1996,ALASKA,AK,,,True,635
1996,ARIZONA,AZ,"CLINTON, BILL",DEMOCRAT,False,653289
1996,ARIZONA,AZ,"DOLE, ROBERT",REPUBLICAN,False,622074
1996,ARIZONA,AZ,"PEROT, ROSS",REFORM PARTY,False,112073
1996,ARIZONA,AZ,"BROWNE, HARRY",LIBERTARIAN,False,14359
1996,ARIZONA,AZ,,,True,2574
1996,ARIZONA,AZ,OTHER,,False,42
1996,ARKANSAS,AR,"CLINTON, BILL",DEMOCRAT,False,475172
1996,ARKANSAS,AR,"DOLE, ROBERT",REPUBLICAN,False,325417
1996,ARKANSAS,AR,"PEROT, ROSS",REFORM PARTY,False,69885
1996,ARKANSAS,AR,"NADER, RALPH",GREEN,False,3650
1996,ARKANSAS,AR,"BROWNE, HARRY",LIBERTARIAN,False,3077
1996,ARKANSAS,AR,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,2066
1996,ARKANSAS,AR,"FORBES, RALPH",AMERICA FIRST,False,933
1996,ARKANSAS,AR,"COLLINS, CHARLES",UNAFFILIATED,False,824
1996,ARKANSAS,AR,"MASTERS, ISABELL",LOOKING BACK PARTY,False,750
1996,ARKANSAS,AR,"MOOREHEAD, MONICA",WORKERS WORLD,False,748
1996,ARKANSAS,AR,"HAGELIN, JOHN",NATURAL LAW,False,730
1996,ARKANSAS,AR,"HOLLIS, MARY CAL",SOCIALIST,False,539
1996,ARKANSAS,AR,"DODGE, EARL",PROHIBITION,False,484
1996,CALIFORNIA,CA,"CLINTON, BILL",DEMOCRAT,False,5119836
1996,CALIFORNIA,CA,"DOLE, ROBERT",REPUBLICAN,False,3828382
1996,CALIFORNIA,CA,"PEROT, ROSS",REFORM PARTY,False,697848
1996,CALIFORNIA,CA,"NADER, RALPH",GREEN,False,237017
1996,CALIFORNIA,CA,"BROWNE, HARRY",LIBERTARIAN,False,73601
1996,CALIFORNIA,CA,"FEINLAND, MARSHA",PEACE & FREEDOM,False,25333
1996,CALIFORNIA,CA,"PHILLIPS, HOWARD",AMERICAN INDEPENDENT PARTY,False,21203
1996,CALIFORNIA,CA,"HAGELIN, JOHN",NATURAL LAW,False,15404
1996,CALIFORNIA,CA,,,True,854
1996,COLORADO,CO,"DOLE, ROBERT",REPUBLICAN,False,691849
1996,COLORADO,CO,"CLINTON, BILL",DEMOCRAT,False,671153
1996,COLORADO,CO,"PEROT, ROSS",REFORM PARTY,False,99630
1996,COLORADO,CO,"NADER, RALPH",GREEN,False,25071
1996,COLORADO,CO,"BROWNE, HARRY",LIBERTARIAN,False,12393
1996,COLORADO,CO,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,2814
1996,COLORADO,CO,"COLLINS, CHARLES",INDEPENDENT,False,2810
1996,COLORADO,CO,"HAGELIN, JOHN",NATURAL LAW,False,2546
1996,COLORADO,CO,"HOLLIS, MARY CAL",SOCIALIST,False,670
1996,COLORADO,CO,"MOOREHEAD, MONICA",WORKERS WORLD,False,600
1996,COLORADO,CO,"TEMPLIN, DIANE",AMERICAN,False,558
1996,COLORADO,CO,"DODGE, EARL",PROHIBITION,False,376
1996,COLORADO,CO,"HARRIS, JAMES",SOCIALIST WORKERS,False,245
