recorded,RADON_pCi/L,TEMP_F,HUMIDITY,PRESSURE_hPa,CO2_ppm,VOC_ppb,High_CO2
2021-06-01 21:39:28,0.24,75.47,45.0,988,896,165.0,Yes
2021-06-01 22:39:28,0.24,74.88,45.5,988,893,201.0,Yes
2021-06-01 23:39:28,0.24,74.84,45.5,987,857,178.0,Yes
2021-06-02 00:39:28,0.27,74.82,46.5,987,920,253.0,Yes
2021-06-02 01:39:28,0.46,74.89,47.0,987,959,435.0,Yes
2021-06-02 02:39:28,0.46,74.91,46.0,987,830,287.0,Yes
2021-06-02 03:39:28,0.41,75.11,46.0,987,713,127.0,No
2021-06-02 04:39:28,0.41,74.35,47.0,988,683,110.0,No
2021-06-02 05:39:28,0.35,74.01,46.5,987,683,99.0,No
2021-06-02 06:39:28,0.43,73.71,46.5,987,677,78.0,No
2021-06-02 07:39:28,0.49,73.36,46.5,986,673,54.0,No
2021-06-02 08:39:28,0.54,73.02,46.5,986,663,46.0,No
2021-06-02 09:39:28,0.57,72.7,46.0,986,623,52.0,No
2021-06-02 10:39:28,0.57,72.23,45.5,986,574,46.0,No
2021-06-02 11:39:28,0.62,71.82,45.5,986,554,46.0,No
2021-06-02 12:39:28,0.62,71.56,45.5,986,549,89.0,No
2021-06-02 13:39:28,0.68,71.62,46.0,986,555,67.0,No
2021-06-02 14:39:28,0.73,72.97,46.0,985,731,91.0,No
2021-06-02 15:39:28,0.78,75.25,45.0,985,923,105.0,Yes
2021-06-02 16:39:28,0.73,75.88,43.5,984,847,101.0,Yes
2021-06-02 17:39:28,0.76,74.77,44.5,984,720,82.0,No
2021-06-02 18:39:28,0.76,74.7,44.5,984,698,59.0,No
2021-06-02 19:39:28,0.73,75.51,42.0,983,848,169.0,Yes
2021-06-02 20:39:28,0.73,78.37,42.0,982,911,284.0,Yes
2021-06-02 21:39:28,0.73,78.85,40.0,981,884,298.0,Yes
2021-06-02 22:39:28,0.73,77.23,40.5,981,848,411.0,Yes
2021-06-02 23:39:28,0.73,76.03,43.5,981,830,284.0,Yes
2021-06-03 00:39:28,0.73,75.58,41.5,981,879,530.0,Yes
2021-06-03 01:39:28,0.57,74.77,42.5,981,911,1115.0,Yes
2021-06-03 02:39:28,0.59,74.7,43.5,981,834,1046.0,Yes
2021-06-03 03:39:28,0.68,74.28,44.0,981,780,627.0,No
2021-06-03 04:39:28,0.68,73.92,44.5,981,684,294.0,No
2021-06-03 05:39:28,0.68,73.71,44.5,981,666,273.0,No
2021-06-03 06:39:28,0.57,73.51,45.0,981,676,239.0,No
2021-06-03 07:39:28,0.57,73.27,45.0,980,670,187.0,No
2021-06-03 08:39:28,0.51,72.95,45.5,980,672,184.0,No
2021-06-03 09:39:28,0.51,72.7,45.5,980,668,176.0,No
2021-06-03 10:39:28,0.51,72.46,45.5,980,670,212.0,No
2021-06-03 11:39:28,0.46,72.21,45.5,981,682,208.0,No
2021-06-03 12:44:28,0.46,72.14,45.5,981,700,212.0,No
2021-06-03 13:44:28,0.41,72.28,46.0,981,729,181.0,No
2021-06-03 14:44:28,0.35,74.5,45.0,980,926,170.0,Yes
2021-06-03 15:44:28,0.3,76.37,44.0,980,1013,150.0,Yes
2021-06-03 16:44:28,0.3,77.59,43.5,979,981,101.0,Yes
2021-06-03 17:44:28,0.24,76.21,43.5,979,842,46.0,Yes
2021-06-03 18:44:28,0.24,76.12,43.0,979,912,48.0,Yes
2021-06-03 19:44:28,0.24,76.41,43.0,978,962,52.0,Yes
2021-06-03 20:44:28,0.3,76.14,43.0,978,963,82.0,Yes
2021-06-03 21:44:28,0.3,75.56,45.0,978,846,80.0,Yes
2021-06-03 22:44:28,0.41,74.64,44.5,978,863,110.0,Yes
2021-06-03 23:44:28,0.51,74.64,43.0,977,862,129.0,Yes
2021-06-04 00:44:28,0.49,74.19,43.0,978,893,184.0,Yes
2021-06-04 01:44:28,0.49,74.21,46.0,978,891,311.0,Yes
2021-06-04 02:44:28,0.46,74.21,43.5,979,919,583.0,Yes
2021-06-04 03:44:28,0.41,74.05,45.0,980,966,872.0,Yes
2021-06-04 04:44:28,0.41,73.47,44.5,979,947,815.0,Yes
2021-06-04 05:44:28,0.51,73.44,46.5,979,878,743.0,Yes
2021-06-04 06:44:28,0.57,73.44,46.5,979,873,668.0,Yes
2021-06-04 07:44:28,0.51,73.42,46.5,979,871,739.0,Yes
2021-06-04 08:44:28,0.51,73.27,47.0,980,877,860.0,Yes
2021-06-04 09:44:28,0.51,73.18,47.0,980,880,957.0,Yes
2021-06-04 10:44:28,0.57,73.15,47.0,980,884,908.0,Yes
2021-06-04 11:44:28,0.62,73.13,47.0,981,874,842.0,Yes
2021-06-04 12:44:28,0.68,73.11,47.0,981,877,846.0,Yes
2021-06-04 13:44:28,0.84,73.27,47.0,981,912,846.0,Yes
2021-06-04 14:44:28,0.84,73.71,47.0,981,989,765.0,Yes
2021-06-04 15:44:28,0.89,74.39,46.5,981,1019,561.0,Yes
2021-06-04 16:44:28,0.89,77.07,45.0,981,1144,345.0,Yes
2021-06-04 17:44:28,0.89,76.46,43.0,980,993,328.0,Yes
2021-06-04 18:44:28,0.92,78.24,43.0,980,1122,172.0,Yes
2021-06-04 19:44:28,0.97,78.66,42.0,980,1074,89.0,Yes
2021-06-04 20:44:28,0.92,79.41,41.5,979,982,46.0,Yes
2021-06-04 21:44:28,1.03,79.18,39.5,979,899,84.0,Yes
2021-06-04 22:44:28,1.03,77.45,40.0,979,912,69.0,Yes
2021-06-04 23:44:28,0.95,76.26,41.5,978,906,46.0,Yes
2021-06-05 00:44:28,1.0,75.56,42.0,979,917,131.0,Yes
2021-06-05 01:44:28,0.97,74.73,40.0,979,963,583.0,Yes
2021-06-05 02:44:28,0.97,74.43,43.0,979,972,538.0,Yes
2021-06-05 03:44:28,0.95,74.34,44.0,979,1025,837.0,Yes
2021-06-05 04:44:28,1.0,74.19,44.5,979,1004,659.0,Yes
2021-06-05 05:44:28,0.95,74.07,45.0,980,1005,543.0,Yes
2021-06-05 06:44:28,0.89,74.03,45.5,980,961,428.0,Yes
2021-06-05 07:44:28,0.89,74.07,45.5,980,928,322.0,Yes
2021-06-05 08:44:28,0.97,73.98,45.5,980,925,339.0,Yes
2021-06-05 09:44:28,0.97,73.89,45.0,979,927,462.0,Yes
2021-06-05 10:44:28,0.97,73.45,46.0,980,926,435.0,Yes
2021-06-05 11:44:28,1.08,73.31,46.0,980,916,315.0,Yes
2021-06-05 12:44:28,1.11,73.22,46.0,980,911,287.0,Yes
2021-06-05 13:44:28,1.0,73.4,46.5,980,914,198.0,Yes
2021-06-05 14:44:28,1.0,73.69,46.5,979,923,136.0,Yes
2021-06-05 15:44:28,0.95,73.42,44.0,979,957,116.0,Yes
2021-06-05 16:44:28,1.0,72.95,43.5,979,1008,50.0,Yes
2021-06-05 17:44:28,1.03,73.24,45.0,979,1042,54.0,Yes
2021-06-05 18:44:28,1.05,73.42,44.0,978,1008,46.0,Yes
2021-06-05 19:44:28,1.0,73.44,44.5,978,985,52.0,Yes
2021-06-05 20:44:28,1.0,73.74,46.0,978,954,46.0,Yes
2021-06-05 21:44:28,0.86,74.79,47.0,978,898,48.0,Yes
2021-06-05 22:44:28,0.81,74.98,46.5,977,851,59.0,Yes
2021-06-05 23:44:28,0.76,74.95,47.0,978,813,58.0,Yes
2021-06-06 00:44:28,0.76,75.09,46.5,978,786,76.0,No
2021-06-06 01:44:28,0.76,75.0,46.0,978,753,46.0,No
2021-06-06 02:44:28,0.76,74.73,46.5,979,728,46.0,No
2021-06-06 03:44:28,0.84,74.68,46.5,979,705,67.0,No
2021-06-06 04:44:28,0.89,74.64,46.5,979,684,71.0,No
2021-06-06 05:44:28,1.11,74.7,46.5,979,669,71.0,No
2021-06-06 06:44:28,1.19,74.64,46.5,979,653,67.0,No
2021-06-06 07:44:28,1.19,74.64,46.5,979,638,56.0,No
2021-06-06 08:44:28,1.14,74.68,46.5,980,626,61.0,No
2021-06-06 09:44:28,1.08,74.52,46.5,980,608,67.0,No
2021-06-06 10:44:28,1.08,74.46,46.5,980,594,86.0,No
2021-06-06 11:44:28,0.95,74.39,46.5,981,542,75.0,No
2021-06-06 12:44:28,0.97,74.35,46.5,981,510,65.0,No
2021-06-06 13:44:28,1.03,74.48,46.0,981,483,52.0,No
2021-06-06 14:44:28,1.11,74.71,46.0,981,469,61.0,No
2021-06-06 15:44:28,1.19,75.04,46.0,981,455,59.0,No
2021-06-06 16:44:28,1.14,75.29,46.0,980,438,72.0,No
2021-06-06 17:44:28,1.14,75.56,45.5,980,429,71.0,No
2021-06-06 18:44:28,1.08,75.79,45.5,979,419,61.0,No
2021-06-06 19:44:28,1.08,75.76,43.0,979,440,54.0,No
2021-06-06 20:44:28,1.14,75.61,44.5,978,468,48.0,No
2021-06-06 21:44:28,1.22,75.4,42.0,978,491,59.0,No
2021-06-06 22:44:28,1.22,75.0,42.5,978,504,97.0,No
2021-06-06 23:44:28,1.19,74.88,44.0,978,498,46.0,No
2021-06-07 00:44:28,1.11,74.77,44.5,978,509,80.0,No
2021-06-07 01:44:28,1.11,74.7,46.0,978,532,153.0,No
2021-06-07 02:44:28,1.11,74.68,46.5,979,542,264.0,No
2021-06-07 03:44:28,1.05,74.66,46.5,979,547,308.0,No
2021-06-07 04:44:28,1.0,74.68,46.5,979,566,497.0,No
2021-06-07 05:44:28,0.76,74.73,45.5,979,566,698.0,No
2021-06-07 06:44:28,0.81,74.57,46.5,979,563,579.0,No
2021-06-07 07:44:28,0.81,74.53,46.5,979,562,530.0,No
2021-06-07 08:44:28,0.81,74.46,46.5,980,560,574.0,No
2021-06-07 09:44:28,0.86,74.44,46.5,980,562,592.0,No
2021-06-07 10:44:28,0.81,74.35,46.5,980,561,601.0,No
2021-06-07 11:44:28,0.81,74.34,46.5,981,561,587.0,No
2021-06-07 12:44:28,0.76,74.43,46.5,981,560,587.0,No
2021-06-07 13:44:28,0.68,74.46,46.5,981,578,592.0,No
2021-06-07 14:44:28,0.65,74.08,46.5,981,610,641.0,No
2021-06-07 15:44:28,0.62,74.05,46.5,981,607,520.0,No
2021-06-07 16:44:28,0.68,73.78,46.0,981,610,435.0,No
2021-06-07 17:44:28,0.81,73.54,45.5,981,622,339.0,No
2021-06-07 18:44:28,0.81,73.98,46.0,981,627,236.0,No
2021-06-07 19:44:28,0.81,73.33,45.5,981,622,222.0,No
2021-06-07 20:44:28,0.76,73.92,46.0,981,617,176.0,No
2021-06-07 21:44:28,0.76,74.08,47.0,981,629,187.0,No
2021-06-07 22:44:28,0.86,73.74,45.0,980,632,176.0,No
2021-06-07 23:44:28,1.16,73.58,46.0,980,654,144.0,No
2021-06-08 00:44:28,1.32,73.54,46.5,981,648,116.0,No
2021-06-08 01:44:28,1.38,73.78,47.0,981,683,380.0,No
2021-06-08 02:44:28,1.43,73.58,43.5,982,679,387.0,No
2021-06-08 03:44:28,1.46,73.22,45.5,982,667,298.0,No
2021-06-08 04:44:28,1.43,73.27,47.0,983,658,273.0,No
2021-06-08 05:44:28,1.49,73.31,47.0,982,659,270.0,No
2021-06-08 06:44:28,1.38,73.38,47.0,982,668,287.0,No
2021-06-08 07:44:28,1.49,73.4,47.5,983,663,259.0,No
2021-06-08 08:44:28,1.54,73.45,47.5,983,654,201.0,No
2021-06-08 09:44:28,1.49,73.49,47.5,984,653,205.0,No
2021-06-08 10:44:28,1.49,73.45,47.5,984,640,315.0,No
2021-06-08 11:44:28,1.43,73.44,47.5,984,644,411.0,No
2021-06-08 12:44:28,1.38,73.49,47.5,984,639,465.0,No
2021-06-08 13:44:28,1.38,73.65,47.5,985,637,508.0,No
2021-06-08 14:44:28,1.35,73.49,45.0,985,638,526.0,No
2021-06-08 15:44:28,1.35,73.08,43.5,985,651,465.0,No
2021-06-08 16:44:28,1.3,73.2,43.5,985,667,332.0,No
2021-06-08 17:44:28,1.19,73.18,45.0,985,672,222.0,No
2021-06-08 18:44:28,1.27,73.42,43.5,984,663,144.0,No
2021-06-08 19:44:28,1.27,73.81,46.0,984,657,112.0,No
2021-06-08 20:44:28,1.27,73.65,44.5,983,648,63.0,No
2021-06-08 21:44:28,1.22,73.53,43.5,983,640,54.0,No
2021-06-08 22:44:28,1.14,74.41,46.0,983,650,48.0,No
2021-06-08 23:44:28,0.81,73.81,45.0,983,620,46.0,No
2021-06-09 00:44:28,0.65,73.92,43.5,983,609,54.0,No
2021-06-09 01:44:28,0.7,73.42,41.5,983,616,56.0,No
2021-06-09 02:44:28,0.65,73.42,45.5,984,598,67.0,No
2021-06-09 03:44:28,0.65,73.49,46.0,985,607,88.0,No
2021-06-09 04:44:28,0.62,73.47,46.0,985,607,116.0,No
2021-06-09 05:44:28,0.57,73.54,46.5,985,626,142.0,No
2021-06-09 06:44:28,0.62,73.4,44.0,984,643,184.0,No
2021-06-09 07:44:28,0.51,73.27,47.0,984,641,187.0,No
2021-06-09 08:44:28,0.41,73.27,47.0,984,636,270.0,No
2021-06-09 09:44:28,0.46,73.26,47.0,984,637,456.0,No
2021-06-09 10:44:28,0.51,73.24,47.0,984,647,556.0,No
2021-06-09 11:44:28,0.59,73.2,47.0,985,646,512.0,No
2021-06-09 12:44:28,0.65,73.29,47.0,986,639,397.0,No
2021-06-09 13:44:28,0.59,73.44,46.0,987,649,345.0,No
2021-06-09 14:44:28,0.65,72.95,43.0,986,649,315.0,No
2021-06-09 15:44:28,0.59,73.13,46.0,986,659,195.0,No
2021-06-09 16:44:28,0.59,73.56,46.0,986,664,133.0,No
2021-06-09 17:44:28,0.59,74.14,46.0,986,654,82.0,No
2021-06-09 18:44:28,0.49,73.47,44.0,985,650,59.0,No
2021-06-09 19:44:28,0.49,73.83,45.0,984,646,48.0,No
2021-06-09 20:44:28,0.54,73.94,44.5,984,659,46.0,No
2021-06-09 21:44:28,0.54,73.65,44.0,984,677,50.0,No
2021-06-09 22:44:28,0.49,73.74,44.5,983,708,56.0,No
2021-06-09 23:44:28,0.51,74.08,46.5,983,709,56.0,No
2021-06-10 00:44:28,0.62,73.99,46.0,984,727,298.0,No
2021-06-10 01:44:28,0.54,74.59,46.5,984,783,623.0,No
2021-06-10 02:44:28,0.59,74.44,44.5,985,801,583.0,Yes
2021-06-10 03:44:28,0.59,74.03,43.0,985,792,390.0,No
2021-06-10 04:44:28,0.59,73.56,44.5,985,744,178.0,No
2021-06-10 05:44:28,0.65,73.76,47.5,985,705,91.0,No
2021-06-10 06:44:28,0.68,73.92,48.0,985,676,52.0,No
2021-06-10 07:44:28,0.73,73.98,48.5,984,679,46.0,No
2021-06-10 08:44:28,0.73,73.9,49.0,984,695,58.0,No
2021-06-10 09:44:28,0.73,73.83,49.0,983,701,76.0,No
2021-06-10 10:44:28,0.65,73.8,49.0,983,720,82.0,No
2021-06-10 11:44:28,0.59,73.71,49.0,984,741,78.0,No
2021-06-10 12:44:28,0.54,73.71,48.5,984,774,101.0,No
2021-06-10 13:44:28,0.54,73.62,49.0,983,781,75.0,No
2021-06-10 14:44:28,0.59,73.92,49.0,983,857,78.0,Yes
2021-06-10 15:44:28,0.59,74.53,49.0,983,894,61.0,Yes
2021-06-10 16:44:28,0.59,74.34,48.0,983,901,46.0,Yes
2021-06-10 17:44:28,0.65,77.16,47.5,982,1042,46.0,Yes
2021-06-10 18:44:28,0.65,75.51,46.5,982,933,78.0,Yes
2021-06-10 19:44:28,0.65,74.41,45.5,981,1010,63.0,Yes
2021-06-10 20:44:28,0.7,75.56,46.5,980,1075,54.0,Yes
2021-06-10 21:44:28,0.76,76.28,47.0,980,915,52.0,Yes
2021-06-10 22:44:28,0.76,76.33,43.5,979,903,59.0,Yes
2021-06-10 23:44:28,0.76,75.4,42.5,979,893,69.0,Yes
2021-06-11 00:44:28,0.86,75.45,45.5,979,914,46.0,Yes
2021-06-11 01:44:28,0.86,75.02,43.0,979,931,176.0,Yes
2021-06-11 02:44:28,0.86,75.27,42.5,980,962,456.0,Yes
2021-06-11 03:44:28,0.92,74.86,44.0,980,966,512.0,Yes
2021-06-11 04:44:28,0.92,74.53,46.0,981,939,438.0,Yes
2021-06-11 05:44:28,0.89,74.34,46.0,981,947,490.0,Yes
2021-06-11 06:44:28,0.92,74.32,46.5,980,944,520.0,Yes
2021-06-11 07:44:28,0.97,74.35,46.5,979,932,512.0,Yes
2021-06-11 08:44:28,1.05,74.28,47.0,979,924,659.0,Yes
2021-06-11 09:44:28,1.05,74.28,47.5,979,921,771.0,Yes
2021-06-11 10:44:28,1.11,74.28,47.5,979,916,810.0,Yes
2021-06-11 11:44:28,1.05,74.34,48.0,979,958,846.0,Yes
2021-06-11 12:44:28,1.11,74.41,48.0,979,951,752.0,Yes
2021-06-11 13:44:28,1.05,74.53,46.5,979,960,659.0,Yes
2021-06-11 14:44:28,1.27,74.5,44.5,979,944,390.0,Yes
2021-06-11 15:44:28,1.38,75.09,47.5,979,993,229.0,Yes
2021-06-11 16:44:28,1.38,75.78,48.0,980,950,138.0,Yes
2021-06-11 17:44:28,1.22,74.68,46.0,979,945,140.0,Yes
2021-06-11 18:44:28,1.38,74.59,45.5,979,1044,125.0,Yes
2021-06-11 19:44:28,1.35,74.41,45.0,978,1012,63.0,Yes
2021-06-11 20:44:28,1.3,74.75,45.5,977,977,54.0,Yes
2021-06-11 21:44:28,1.38,75.69,46.0,979,971,65.0,Yes
2021-06-11 22:44:28,1.43,75.22,45.5,978,891,75.0,Yes
2021-06-11 23:44:28,1.38,74.37,46.0,977,865,106.0,Yes
2021-06-12 00:44:28,1.27,74.61,44.5,977,862,123.0,Yes
2021-06-12 01:44:28,1.22,74.14,43.0,978,891,277.0,Yes
2021-06-12 02:44:28,1.41,74.17,46.5,980,947,325.0,Yes
2021-06-12 03:44:28,1.32,74.12,48.0,980,967,367.0,Yes
2021-06-12 04:44:28,1.32,74.17,48.0,980,971,367.0,Yes
2021-06-12 05:44:28,1.32,73.83,46.5,980,999,442.0,Yes
2021-06-12 06:44:28,1.32,73.69,48.5,979,966,414.0,Yes
2021-06-12 07:44:28,1.27,73.67,48.5,979,956,500.0,Yes
2021-06-12 08:44:28,1.27,73.72,48.5,979,952,641.0,Yes
2021-06-12 09:44:28,1.27,73.69,48.5,979,942,676.0,Yes
2021-06-12 10:44:28,1.22,73.71,48.5,979,938,712.0,Yes
2021-06-12 11:44:28,1.22,73.76,49.0,980,947,716.0,Yes
2021-06-12 12:44:28,1.22,73.8,49.0,980,946,681.0,Yes
2021-06-12 13:44:28,1.27,74.07,47.5,980,885,623.0,Yes
2021-06-12 14:44:28,1.05,74.26,49.0,980,817,384.0,Yes
2021-06-12 15:44:28,1.0,74.7,49.5,981,803,225.0,Yes
2021-06-12 16:44:28,1.05,75.49,52.0,981,722,46.0,No
2021-06-12 17:44:28,1.11,75.6,49.5,981,762,99.0,No
2021-06-12 18:44:28,1.0,75.63,47.0,981,732,46.0,No
2021-06-12 19:44:28,1.0,75.79,49.0,980,680,46.0,No
2021-06-12 20:44:28,1.14,75.76,46.0,980,692,46.0,No
2021-06-12 21:44:28,0.95,76.41,48.5,980,717,65.0,No
2021-06-12 22:44:28,0.89,76.24,46.5,980,765,88.0,No
2021-06-12 23:44:28,0.89,75.85,47.0,980,754,101.0,No
2021-06-13 00:44:28,0.89,75.58,46.0,981,820,157.0,Yes
2021-06-13 01:44:28,0.89,75.47,45.5,981,830,315.0,Yes
2021-06-13 02:44:28,0.73,74.57,44.0,982,857,290.0,Yes
2021-06-13 03:44:28,0.65,74.17,46.0,983,872,448.0,Yes
2021-06-13 04:44:28,0.73,73.98,48.0,983,838,356.0,Yes
2021-06-13 05:44:28,0.76,73.83,47.5,983,798,256.0,No
2021-06-13 06:44:28,0.73,73.69,48.0,983,786,195.0,No
2021-06-13 07:44:28,0.76,73.62,48.0,983,777,159.0,No
2021-06-13 08:44:28,0.76,73.54,48.0,983,762,101.0,No
2021-06-13 09:44:28,0.76,73.38,48.0,984,737,65.0,No
2021-06-13 10:44:28,0.76,73.24,48.0,984,727,54.0,No
2021-06-13 11:44:28,0.76,73.17,48.5,985,717,46.0,No
2021-06-13 12:44:28,0.73,73.24,48.5,985,738,72.0,No
2021-06-13 13:44:28,0.65,73.33,48.5,985,792,103.0,No
2021-06-13 14:44:28,0.65,73.67,48.5,986,798,93.0,No
2021-06-13 15:44:28,0.65,74.12,49.0,985,822,59.0,Yes
2021-06-13 16:44:28,0.7,74.57,49.0,985,827,46.0,Yes
2021-06-13 17:44:28,0.65,75.33,48.5,985,838,76.0,Yes
2021-06-13 18:44:28,0.65,75.6,48.5,984,783,80.0,No
2021-06-13 19:44:28,0.65,75.4,45.5,984,744,46.0,No
2021-06-13 20:44:28,0.54,75.16,43.0,983,715,50.0,No
2021-06-13 21:44:28,0.54,75.31,44.0,982,758,58.0,No
2021-06-13 22:44:28,0.54,75.58,46.0,982,803,103.0,Yes
2021-06-13 23:44:28,0.54,75.43,47.0,982,709,46.0,No
2021-06-14 00:44:28,0.54,75.52,44.0,981,667,71.0,No
2021-06-14 01:44:28,0.59,74.68,41.5,981,663,136.0,No
2021-06-14 02:44:28,0.59,74.26,44.5,980,704,153.0,No
2021-06-14 03:44:28,0.59,74.26,46.0,980,750,191.0,No
2021-06-14 04:44:28,0.54,74.41,46.5,979,715,212.0,No
2021-06-14 05:44:28,0.49,74.44,46.0,979,710,256.0,No
2021-06-14 06:44:28,0.49,74.35,46.5,979,667,159.0,No
2021-06-14 07:44:28,0.49,74.37,46.5,980,650,144.0,No
2021-06-14 08:44:28,0.49,74.28,46.5,982,619,131.0,No
2021-06-14 09:44:28,0.49,74.12,46.5,983,599,114.0,No
2021-06-14 10:44:28,0.49,73.87,47.0,984,592,140.0,No
2021-06-14 11:44:28,0.49,73.72,47.0,984,600,208.0,No
2021-06-14 12:44:28,0.49,73.67,47.0,985,619,270.0,No
2021-06-14 13:44:28,0.49,73.72,47.0,985,614,328.0,No
2021-06-14 14:44:28,0.54,74.95,47.0,985,762,497.0,No
2021-06-14 15:44:28,0.43,76.35,45.5,985,800,465.0,Yes
2021-06-14 16:44:28,0.35,76.1,46.0,985,812,404.0,Yes
2021-06-14 17:44:28,0.35,76.06,46.0,984,820,281.0,Yes
2021-06-14 18:44:28,0.27,75.11,42.5,984,896,242.0,Yes
2021-06-14 19:44:28,0.27,75.24,43.5,983,887,125.0,Yes
2021-06-14 20:44:28,0.27,75.43,44.0,984,977,148.0,Yes
2021-06-14 21:44:28,0.35,74.12,43.0,983,866,146.0,Yes
2021-06-14 22:44:28,0.35,74.1,44.0,984,870,131.0,Yes
2021-06-14 23:44:28,0.38,74.34,45.5,984,843,110.0,Yes
2021-06-15 00:44:28,0.41,74.16,45.5,984,847,178.0,Yes
2021-06-15 01:44:28,0.35,74.57,47.0,985,870,508.0,Yes
2021-06-15 02:44:28,0.43,74.66,43.0,985,860,623.0,Yes
2021-06-15 03:44:28,0.54,73.72,42.0,986,827,556.0,Yes
2021-06-15 04:44:28,0.54,73.09,41.5,986,791,428.0,No
2021-06-15 05:44:28,0.54,73.0,43.5,986,755,284.0,No
2021-06-15 06:44:28,0.54,72.93,44.5,986,718,198.0,No
2021-06-15 07:44:28,0.43,72.88,45.5,986,701,163.0,No
2021-06-15 08:44:28,0.49,72.84,46.0,986,687,135.0,No
2021-06-15 09:44:28,0.54,72.84,46.5,986,661,105.0,No
2021-06-15 10:44:28,0.54,72.7,46.5,987,647,91.0,No
2021-06-15 11:44:28,0.54,72.64,47.0,988,631,71.0,No
2021-06-15 12:44:28,0.65,72.64,47.0,988,618,50.0,No
2021-06-15 13:44:28,0.65,73.72,47.0,988,700,50.0,No
2021-06-15 14:44:28,0.65,75.24,47.0,988,1111,65.0,Yes
2021-06-15 15:44:28,0.65,76.59,47.0,988,1484,95.0,Yes
2021-06-15 16:44:28,0.7,75.74,44.0,988,1111,473.0,Yes
2021-06-15 17:44:28,0.89,75.97,44.0,988,978,125.0,Yes
2021-06-15 18:44:28,0.97,76.68,43.5,988,889,46.0,Yes
2021-06-15 19:44:28,0.97,76.53,42.5,988,965,256.0,Yes
2021-06-15 20:44:28,0.97,74.88,42.0,987,893,198.0,Yes
2021-06-15 21:44:28,0.92,74.68,42.0,987,830,159.0,Yes
2021-06-15 22:44:28,0.92,74.21,42.0,987,831,191.0,Yes
2021-06-15 23:44:28,0.92,74.1,42.5,987,798,181.0,No
2021-06-16 00:44:28,1.05,74.46,43.0,987,707,222.0,No
2021-06-16 01:44:28,1.11,74.41,45.0,987,502,46.0,No
2021-06-16 02:44:28,1.0,74.1,44.0,988,419,46.0,No
2021-06-16 03:44:28,0.89,73.53,43.5,988,459,103.0,No
2021-06-16 04:44:28,0.89,71.67,42.5,989,391,63.0,No
2021-06-16 05:44:28,0.89,71.02,42.0,989,380,50.0,No
2021-06-16 06:44:28,0.89,70.84,43.0,989,402,82.0,No
2021-06-16 07:44:28,0.95,70.83,43.5,989,398,72.0,No
2021-06-16 08:44:28,0.89,70.5,43.5,989,396,46.0,No
2021-06-16 09:44:28,0.84,70.16,44.0,989,378,46.0,No
2021-06-16 10:44:28,1.0,69.71,44.0,989,379,50.0,No
2021-06-16 11:44:28,1.0,69.33,44.0,990,381,63.0,No
2021-06-16 12:44:28,0.92,68.95,44.5,990,386,61.0,No
2021-06-16 13:44:28,1.03,69.44,45.0,990,470,52.0,No
2021-06-16 14:44:28,0.97,69.87,43.5,989,419,56.0,No
2021-06-16 15:44:28,1.03,70.75,42.5,989,460,56.0,No
2021-06-16 16:44:28,0.97,71.89,43.5,989,593,105.0,No
2021-06-16 17:44:28,0.76,72.7,43.0,988,544,114.0,No
2021-06-16 18:44:28,0.68,73.67,44.5,988,625,140.0,No
2021-06-16 19:44:28,0.68,75.11,43.5,987,539,95.0,No
2021-06-16 20:44:28,0.68,76.71,42.5,987,483,56.0,No
2021-06-16 21:44:28,0.68,77.97,41.0,986,503,105.0,No
2021-06-16 22:44:28,0.7,77.7,40.0,985,573,165.0,No
2021-06-16 23:44:28,0.65,75.88,38.0,985,668,170.0,No
2021-06-17 00:44:28,0.51,75.24,39.5,984,661,178.0,No
2021-06-17 01:44:28,0.57,74.68,39.5,985,644,198.0,No
2021-06-17 02:44:28,0.62,74.5,43.0,985,516,144.0,No
2021-06-17 03:44:28,0.62,74.07,42.5,985,439,125.0,No
2021-06-17 04:44:28,0.62,73.85,43.0,985,620,462.0,No
2021-06-17 05:44:28,0.68,73.81,43.0,984,615,459.0,No
2021-06-17 06:44:28,0.7,73.72,43.5,984,608,394.0,No
2021-06-17 07:44:28,0.65,73.56,43.5,984,595,353.0,No
2021-06-17 08:44:28,0.59,73.27,43.5,984,585,298.0,No
2021-06-17 09:44:28,0.51,73.06,43.5,983,567,270.0,No
2021-06-17 10:44:28,0.38,72.86,44.0,984,552,229.0,No
2021-06-17 11:44:28,0.38,72.68,44.0,983,569,208.0,No
2021-06-17 12:44:28,0.41,72.63,44.0,982,586,184.0,No
2021-06-17 13:44:28,0.3,72.63,44.0,983,631,191.0,No
2021-06-17 14:44:28,0.3,74.35,44.5,983,938,174.0,Yes
2021-06-17 15:44:28,0.24,76.44,44.5,982,1379,239.0,Yes
2021-06-17 16:44:28,0.3,77.14,43.5,982,742,140.0,No
2021-06-17 17:44:28,0.3,77.79,43.5,982,704,101.0,No
2021-06-17 18:44:28,0.3,75.85,41.0,981,691,95.0,No
2021-06-17 19:44:28,0.41,75.99,40.5,980,636,116.0,No
2021-06-17 20:44:28,0.46,76.68,40.5,979,605,80.0,No
2021-06-17 21:44:28,0.51,76.05,39.5,978,607,78.0,No
2021-06-17 22:44:28,0.49,75.78,40.5,979,610,163.0,No
2021-06-17 23:44:28,0.49,75.29,41.5,980,609,118.0,No
2021-06-18 00:44:28,0.43,75.18,41.5,978,621,253.0,No
