date,delay,destination,distance,Distance,origin
3/31/2001 13:30,-5,HOU,,1020,PHX
1/31/2001 14:33,-15,BDL,1050,,MCO
1/5/2001 15:10,-7,SAT,,248,DAL
2/15/2001 12:53,135,AUS,,189,DAL
3/25/2001 19:44,5,SMF,,647,PHX
2/9/2001 22:35,48,SAN,417,,SJC
2/16/2001 08:00,10,MDW,,229,DTW
3/11/2001 21:00,-10,BWI,,495,SDF
2/24/2001 17:50,19,ELP,562,,DAL
3/1/2001 17:05,-12,LAX,308,,SJC
1/9/2001 14:25,-10,BHM,,177,BNA
3/11/2001 12:20,0,RNO,,345,LAS
2/3/2001 08:05,-5,PBI,,174,TPA
2/5/2001 18:10,-2,SAN,447,,SFO
3/22/2001 06:30,-10,DAL,,580,ABQ
2/3/2001 14:00,-7,SEA,,224,GEG
1/9/2001 12:40,-2,BUR,,358,SMF
2/21/2001 16:35,-15,BWI,912,,LIT
3/2/2001 13:55,10,OKC,,462,STL
2/25/2001 11:05,0,LAX,,1210,SAT
3/10/2001 21:02,52,ABQ,,487,LAS
1/5/2001 07:30,-8,ABQ,,223,ELP
1/31/2001 22:10,-11,BDL,283,,BWI
2/23/2001 11:32,13,JAN,,359,HOU
3/28/2001 19:18,20,PHX,,370,LAX
1/24/2001 11:25,-10,CLE,,307,MDW
1/29/2001 17:25,20,ONT,,325,PHX
3/4/2001 19:38,42,BUR,325,,OAK
1/22/2001 16:15,-8,AUS,,148,HOU
3/7/2001 12:50,-3,SLC,,590,LAX
3/4/2001 10:15,-13,SMF,389,,ONT
3/2/2001 13:30,7,CLE,,307,MDW
3/27/2001 12:40,-5,STL,,1262,PHX
3/9/2001 09:40,0,PDX,,479,SMF
3/5/2001 07:30,0,OAK,,337,LAX
1/20/2001 08:00,5,DAL,,437,MSY
3/31/2001 09:30,-12,CLE,307,,MDW
2/4/2001 12:15,-3,DAL,293,,LBB
3/5/2001 20:25,0,JAX,,180,TPA
3/27/2001 11:30,3,MDW,271,,SDF
2/5/2001 13:35,0,GEG,224,,SEA
1/7/2001 15:05,-5,TUS,,365,LAS
3/19/2001 18:30,0,DAL,,437,MSY
2/4/2001 09:20,-9,PDX,543,,OAK
2/26/2001 13:50,21,PHX,,256,LAS
1/29/2001 10:20,10,LAS,1140,,MCI
2/23/2001 17:28,33,SLC,,368,LAS
2/6/2001 10:35,23,MCO,,802,CMH
1/8/2001 12:35,-5,MDW,395,,BNA
1/17/2001 08:20,-4,AUS,,872,PHX
1/9/2001 19:39,8,AUS,,189,DAL
2/18/2001 19:00,16,SAN,417,,SJC
2/8/2001 11:14,-8,RNO,,601,PHX
1/25/2001 13:40,2,PHX,,1020,HOU
1/13/2001 14:54,10,BUR,,325,OAK
1/31/2001 12:35,-3,SDF,323,,BHM
2/21/2001 15:45,3,ABQ,580,,DAL
2/27/2001 17:00,-10,BWI,495,,SDF
2/15/2001 12:45,3,SJC,,333,ONT
3/29/2001 07:05,0,MCO,142,,PBI
2/2/2001 17:00,5,DAL,,239,HOU
1/9/2001 14:25,-1,BUR,358,,SMF
1/5/2001 21:58,130,BWI,,314,CLE
1/11/2001 18:15,18,SJC,308,,LAX
1/3/2001 22:15,77,PHX,369,,BUR
1/17/2001 20:20,5,BNA,,395,MDW
3/9/2001 14:25,145,LAS,197,,ONT
2/13/2001 07:30,-12,OAK,,337,LAX
1/16/2001 20:39,7,MSY,303,,HOU
3/23/2001 10:29,18,SAT,,192,HOU
3/24/2001 10:10,13,LAS,1501,,MSY
3/29/2001 13:35,-5,HOU,,187,CRP
1/12/2001 13:42,27,ONT,333,,SJC
3/13/2001 08:20,38,MCI,1363,,LAX
3/26/2001 08:45,-1,BWI,,737,STL
3/11/2001 12:00,6,ISP,220,,BWI
3/21/2001 17:15,-7,AUS,189,,DAL
1/2/2001 07:00,0,AUS,,189,DAL
3/26/2001 09:00,1,MHT,838,,MDW
3/30/2001 10:09,7,PHX,,256,LAS
2/9/2001 13:10,-10,HOU,,677,ELP
1/20/2001 09:10,0,TPA,,487,MSY
2/1/2001 14:05,-9,LAX,,451,TUS
2/4/2001 15:55,-5,ONT,,325,PHX
3/16/2001 20:25,5,BWI,,842,TPA
3/23/2001 06:25,-1,BWI,,377,MHT
2/8/2001 18:50,10,LAS,258,,SAN
3/21/2001 07:40,-10,OAK,371,,SNA
3/27/2001 12:10,-6,MHT,,377,BWI
2/28/2001 13:45,7,HRL,276,,HOU
2/26/2001 12:35,-9,MDW,,395,BNA
1/2/2001 13:50,37,ABQ,,487,LAS
3/5/2001 16:50,-12,LBB,,293,DAL
3/17/2001 09:50,3,SDF,271,,MDW
2/15/2001 19:49,62,RNO,345,,LAS
2/1/2001 07:00,-5,MDW,,307,CLE
2/7/2001 12:01,28,CLE,,307,MDW
3/8/2001 14:49,5,RNO,345,,LAS
2/10/2001 18:30,-20,HOU,,848,MCO
3/1/2001 14:25,22,IND,,1489,PHX
3/11/2001 18:28,-5,OAK,588,,SLC
3/7/2001 09:58,-10,BHM,,1618,LAS
3/16/2001 00:42,138,HOU,303,,MSY
2/20/2001 14:30,2,DAL,580,,ABQ
1/28/2001 09:15,-8,LIT,,296,DAL
1/28/2001 17:25,-12,LAS,2106,,BWI
3/18/2001 13:45,-3,STL,,462,OKC
2/9/2001 11:27,9,BNA,,448,CLE
2/13/2001 08:45,5,HOU,,670,BNA
2/19/2001 10:20,-10,LAS,,1069,SAT
3/13/2001 11:35,-10,SMF,397,,LAS
1/2/2001 07:00,-7,DAL,,239,HOU
2/24/2001 13:00,0,MSY,,1301,PHX
1/6/2001 12:40,9,STL,737,,BWI
1/17/2001 19:10,13,ABQ,487,,LAS
3/17/2001 11:35,90,MDW,,229,DTW
3/30/2001 12:20,-1,LAS,,256,PHX
2/15/2001 09:40,27,LIT,,296,DAL
3/14/2001 07:35,0,MAF,,294,AUS
2/22/2001 17:05,4,MDW,,251,STL
3/29/2001 12:18,15,SMF,373,,LAX
2/18/2001 17:40,10,LAX,,337,OAK
2/1/2001 08:20,0,ABQ,,580,DAL
2/21/2001 20:25,34,GEG,,546,SLC
1/22/2001 15:05,-7,TUS,,365,LAS
2/16/2001 15:45,55,LAX,,370,PHX
2/12/2001 07:05,16,SDF,,727,TPA
1/21/2001 17:54,0,DAL,,248,SAT
3/11/2001 07:25,-3,PHX,,304,SAN
2/10/2001 21:05,8,SJC,333,,ONT
2/5/2001 17:40,0,BWI,,281,BUF
1/3/2001 07:07,22,MCI,,1140,LAS
1/26/2001 14:35,-1,MSY,,303,HOU
3/26/2001 10:00,-2,JAX,513,,MSY
2/25/2001 22:37,97,STL,1262,,PHX
1/16/2001 21:00,4,PHX,369,,BUR
3/30/2001 06:30,-9,ONT,361,,OAK
3/25/2001 17:40,-2,BWI,,328,PVD
2/11/2001 13:20,-10,BWI,,737,STL
2/20/2001 09:35,0,PVD,328,,BWI
3/16/2001 17:03,-1,LAX,,677,ABQ
2/21/2001 13:35,-2,BHM,,460,TPA
2/27/2001 06:00,-7,HOU,303,,MSY
1/24/2001 07:35,-4,LAS,,345,RNO
3/4/2001 11:10,0,AUS,341,,LBB
3/28/2001 08:55,5,HOU,,937,MDW
3/10/2001 15:35,5,DAL,,239,HOU
1/2/2001 17:30,0,MCO,,178,FLL
1/15/2001 20:25,-1,JAX,180,,TPA
3/31/2001 08:22,12,ABQ,677,,LAX
2/23/2001 10:45,-6,GEG,287,,BOI
2/13/2001 16:15,0,DAL,239,,HOU
3/26/2001 11:00,-8,OAK,180,,RNO
3/1/2001 08:55,-17,LAX,,390,RNO
3/18/2001 15:50,-3,DTW,,440,STL
3/31/2001 11:05,-12,LAX,,1210,SAT
2/10/2001 17:40,10,SJC,308,,LAX
1/27/2001 14:26,40,SAN,,417,SJC
1/21/2001 18:12,21,ELP,223,,ABQ
1/27/2001 07:55,-15,SAN,367,,TUS
2/5/2001 13:10,-9,LAS,256,,PHX
3/15/2001 21:13,13,LAX,,677,ABQ
3/17/2001 11:20,-9,SJC,,386,LAS
1/30/2001 19:50,-4,ONT,361,,OAK
2/26/2001 21:59,120,BWI,,314,CLE
1/23/2001 20:40,-10,MDW,,395,BNA
2/20/2001 18:15,27,PHX,,304,SAN
3/23/2001 09:20,-9,PHX,,325,ONT
3/19/2001 09:25,-5,BWI,,682,BHM
3/28/2001 19:45,3,TPA,,174,PBI
3/19/2001 12:00,-7,BWI,,281,BUF
2/8/2001 15:20,-7,STL,,254,SDF
2/9/2001 20:06,75,MCI,,237,STL
3/19/2001 22:25,40,PHX,621,,SJC
2/10/2001 08:24,5,SAT,,1407,BWI
2/15/2001 09:25,0,BUF,281,,BWI
1/17/2001 08:05,5,CLE,314,,BWI
1/20/2001 07:05,62,SLC,588,,OAK
3/4/2001 16:58,55,SJC,,188,RNO
3/14/2001 21:10,4,LAX,,677,ABQ
3/26/2001 07:00,-10,MCI,,1072,MCO
3/28/2001 08:35,-10,BUR,,325,OAK
3/27/2001 21:00,-10,ONT,,389,SMF
1/1/2001 11:52,18,OAK,543,,PDX
3/17/2001 13:20,-2,SJC,,308,LAX
2/22/2001 15:10,5,SJC,342,,SNA
1/14/2001 14:20,-12,ABQ,,1180,SEA
3/6/2001 09:43,16,PVD,,328,BWI
3/7/2001 18:30,2,SAT,,1069,LAS
2/1/2001 17:25,-3,OAK,446,,SAN
1/18/2001 10:55,-2,MCO,,1050,BDL
1/19/2001 16:39,18,SAT,1210,,LAX
1/3/2001 07:20,-10,BNA,756,,AUS
2/10/2001 17:45,-6,BNA,,491,MCI
1/31/2001 11:15,5,BNA,,448,CLE
2/2/2001 12:35,14,TPA,587,,RDU
2/23/2001 06:25,0,BOI,,399,SEA
3/4/2001 08:55,8,MCI,,405,MDW
1/9/2001 20:35,-5,MSY,,303,HOU
2/20/2001 15:28,29,LAS,,1521,MDW
3/14/2001 16:30,0,MDW,284,,CMH
3/21/2001 14:30,-17,HOU,687,,STL
1/4/2001 14:30,15,MCI,,1048,TPA
1/15/2001 17:20,24,LAX,,370,PHX
1/21/2001 10:14,0,ELP,636,,SAN
1/5/2001 21:52,21,PHX,256,,LAS
2/21/2001 08:55,-5,LAX,,308,SJC
2/1/2001 20:00,24,AUS,,1090,LAS
3/30/2001 19:10,-11,AUS,872,,PHX
1/22/2001 10:33,25,LAS,,386,SJC
1/27/2001 15:00,15,SAN,628,,ABQ
1/10/2001 08:00,-5,BWI,,998,MSY
1/8/2001 08:13,8,OAK,,337,LAX
1/29/2001 07:15,10,MCI,,967,BWI
1/10/2001 19:03,75,SJC,308,,LAX
3/28/2001 19:15,-13,PVD,328,,BWI
1/12/2001 18:06,94,PHX,,256,LAS
2/25/2001 12:00,-9,MDW,1444,,PHX
2/17/2001 09:00,-7,RDU,255,,BWI
2/15/2001 12:25,-4,BWI,,611,MDW
1/29/2001 10:25,5,SMF,,373,LAX
2/11/2001 19:55,25,LAS,,236,LAX
2/23/2001 13:55,10,PHX,,1020,HOU
1/5/2001 20:35,-10,MDW,,405,MCI
2/27/2001 07:15,7,BNA,756,,AUS
2/15/2001 19:05,5,BUR,,223,LAS
1/1/2001 06:20,0,MCI,,491,BNA
3/22/2001 20:35,-8,BWI,281,,BUF
2/22/2001 11:45,3,ISP,,108,PVD
3/12/2001 19:45,-14,BDL,,777,MDW
1/6/2001 10:45,-10,OAK,,325,BUR
2/7/2001 10:39,-3,TPA,612,,BNA
2/3/2001 16:55,-14,LAX,,677,ABQ
1/3/2001 10:20,57,STL,,687,HOU
1/2/2001 16:13,14,IND,,162,MDW
1/27/2001 16:55,-4,TPA,197,,FLL
2/12/2001 14:35,-5,STL,237,,MCI
3/22/2001 16:25,-5,SLC,630,,PDX
1/10/2001 07:00,-5,CMH,,284,MDW
2/18/2001 21:10,-17,HOU,,677,ELP
1/20/2001 07:00,-9,LAX,370,,PHX
1/25/2001 17:25,-3,MSY,,471,BNA
2/16/2001 19:40,5,LAX,1814,,IND
1/16/2001 16:38,9,HOU,,239,DAL
1/7/2001 12:35,-3,IND,,229,STL
1/9/2001 19:30,6,AUS,,1090,LAS
3/6/2001 17:25,12,BNA,457,,DTW
3/14/2001 11:05,4,MCI,223,,TUL
1/4/2001 19:25,5,SAN,,258,LAS
1/5/2001 10:15,-2,CRP,,187,HOU
1/11/2001 14:40,10,ALB,288,,BWI
3/7/2001 14:50,-10,SJC,,333,ONT
2/5/2001 11:15,-15,ONT,,197,LAS
3/13/2001 18:30,125,OAK,,361,ONT
3/28/2001 08:00,10,STL,,251,MDW
1/15/2001 09:00,0,ELP,246,,MAF
3/17/2001 19:55,37,HRL,276,,HOU
2/22/2001 16:53,7,STL,,687,HOU
1/25/2001 19:57,10,TPA,587,,RDU
1/30/2001 16:55,-10,SFO,,651,PHX
2/4/2001 08:35,-5,ONT,,361,OAK
2/12/2001 08:20,-4,PHX,1044,,MCI
2/13/2001 12:06,51,DAL,,248,SAT
1/5/2001 20:20,5,SMF,,397,LAS
2/15/2001 12:00,-1,LAS,,397,SMF
3/1/2001 15:10,24,BWI,,842,TPA
3/15/2001 18:45,5,MCO,,1073,PVD
1/15/2001 09:55,-6,SEA,1107,,PHX
3/30/2001 06:30,-5,OAK,,337,LAX
2/7/2001 09:30,-2,BDL,,283,BWI
3/7/2001 13:15,-1,MDW,,307,CLE
3/30/2001 07:55,-10,DTW,,457,BNA
2/2/2001 19:20,-6,DAL,,293,LBB
3/12/2001 12:40,0,PHX,,601,RNO
2/13/2001 10:24,8,LBB,,341,AUS
3/12/2001 20:45,-5,HOU,,148,AUS
3/26/2001 18:30,-10,PVD,907,,BNA
2/5/2001 18:15,-4,SAT,192,,HOU
3/19/2001 10:45,0,LAS,,258,SAN
3/20/2001 22:20,-7,HOU,303,,MSY
1/15/2001 14:18,46,BUF,281,,BWI
2/25/2001 23:07,117,RNO,188,,SJC
3/18/2001 08:15,-20,MDW,,307,CLE
1/25/2001 11:00,-12,MCI,,405,MDW
1/19/2001 13:55,-2,ELP,,496,SAT
3/28/2001 14:02,26,BUR,,325,OAK
1/12/2001 09:34,50,LAS,,236,LAX
3/20/2001 20:15,0,BOI,344,,PDX
1/10/2001 21:20,72,STL,,880,MCO
1/12/2001 21:45,-8,STL,687,,HOU
2/15/2001 15:55,3,SNA,,371,OAK
3/16/2001 08:20,5,MCO,550,,MSY
3/22/2001 06:30,-2,TPA,180,,JAX
3/20/2001 18:00,-5,PHX,1136,,LIT
2/18/2001 21:40,35,SEA,605,,SMF
2/16/2001 08:25,3,SJC,,333,ONT
2/2/2001 11:27,1,ELP,677,,HOU
2/9/2001 08:30,10,HOU,239,,DAL
1/17/2001 16:20,-15,BUF,,1987,LAS
2/7/2001 07:40,-1,RDU,587,,TPA
3/12/2001 20:00,-8,PHX,,347,ELP
2/6/2001 14:30,2,DAL,580,,ABQ
2/5/2001 12:55,108,MCO,,1040,SAT
2/11/2001 19:20,17,TPA,,197,FLL
3/23/2001 08:20,-13,ABQ,,328,PHX
2/23/2001 10:57,11,ONT,,325,PHX
1/29/2001 13:00,15,SAN,,446,OAK
3/16/2001 12:50,30,BNA,852,,BDL
3/10/2001 12:25,4,PHX,646,,OAK
1/13/2001 18:18,112,LAS,,386,SJC
2/15/2001 18:19,23,SDF,,271,MDW
1/12/2001 23:10,172,TUL,,453,HOU
1/16/2001 06:30,-10,SEA,224,,GEG
3/30/2001 10:50,22,PBI,883,,BWI
1/10/2001 08:30,12,TUS,,367,SAN
1/28/2001 20:40,-5,STL,1262,,PHX
3/26/2001 09:30,5,BWI,314,,CLE
3/15/2001 16:00,5,OAK,646,,PHX
1/2/2001 21:10,7,SAT,192,,HOU
3/15/2001 11:35,20,LIT,1295,,LAS
2/16/2001 14:26,19,PDX,444,,RNO
1/11/2001 09:40,-9,MSY,,437,DAL
3/13/2001 19:20,85,TUL,,1076,LAS
1/21/2001 20:40,-3,DAL,,189,AUS
2/19/2001 20:47,18,ONT,,325,PHX
3/22/2001 15:20,5,SEA,,671,OAK
2/9/2001 07:39,2,DAL,,181,OKC
3/18/2001 11:45,-11,ELP,562,,DAL
1/11/2001 17:25,-5,BWI,,283,BDL
2/7/2001 09:25,-8,BNA,612,,TPA
2/26/2001 09:50,-5,BWI,787,,MCO
2/2/2001 17:55,-12,SAN,,304,PHX
3/5/2001 14:55,-5,OKC,313,,MCI
3/21/2001 08:55,-5,BNA,,395,MDW
2/28/2001 07:52,22,PHX,347,,ELP
3/13/2001 10:25,-2,SAN,480,,SMF
3/16/2001 21:44,23,PHX,,304,SAN
3/27/2001 09:50,2,TPA,,174,PBI
1/8/2001 07:00,-4,DAL,,437,MSY
2/11/2001 14:34,7,SAN,,258,LAS
3/2/2001 09:20,-4,MDW,666,,JAN
3/1/2001 10:55,-16,STL,687,,HOU
1/22/2001 20:50,-11,SEA,,224,GEG
1/31/2001 06:20,-8,BUR,,358,SMF
3/7/2001 10:55,4,LAS,,866,SEA
2/22/2001 10:20,-8,LAS,256,,PHX
3/26/2001 20:40,2,LAS,,236,LAX
1/25/2001 07:48,26,OAK,,325,BUR
2/28/2001 21:30,81,SJC,,621,PHX
2/19/2001 06:30,-10,BWI,495,,SDF
3/1/2001 14:10,14,LAS,,1090,AUS
3/21/2001 19:55,-3,DAL,,437,MSY
3/16/2001 08:22,22,SAT,,1407,BWI
3/16/2001 14:14,-5,ABQ,1180,,SEA
3/12/2001 06:30,-3,BWI,,611,MDW
1/4/2001 20:07,23,BWI,,967,MCI
3/24/2001 13:15,-7,CMH,,338,BNA
1/11/2001 07:55,0,BWI,,220,ISP
2/23/2001 21:15,37,SEA,,224,GEG
2/6/2001 20:10,-5,DAL,,324,AMA
1/31/2001 20:20,-5,SEA,,399,BOI
1/3/2001 20:15,-5,HOU,,187,CRP
2/14/2001 12:37,17,HOU,,670,BNA
1/4/2001 07:37,-5,MCI,967,,BWI
3/17/2001 16:03,1,LAS,,407,OAK
1/28/2001 21:15,7,ONT,389,,SMF
2/24/2001 11:35,3,BNA,,471,MSY
3/20/2001 15:54,2,PHX,621,,SJC
1/17/2001 07:25,-10,TUL,,935,PHX
1/18/2001 09:00,-8,OAK,,337,LAX
1/13/2001 11:28,4,RNO,444,,PDX
2/22/2001 11:00,4,HOU,393,,LIT
2/6/2001 07:00,3,SAT,,248,DAL
1/23/2001 16:20,-2,LAS,,1624,SDF
2/25/2001 08:30,-6,DAL,,239,HOU
3/2/2001 13:50,6,LAX,373,,SMF
3/30/2001 08:15,0,MCI,223,,TUL
3/1/2001 10:35,-4,OAK,180,,RNO
1/13/2001 06:55,-4,SLC,1864,,BWI
1/10/2001 10:30,9,LAS,,386,SJC
3/19/2001 19:25,-5,PHX,,256,LAS
1/30/2001 21:45,-2,HOU,,303,MSY
1/31/2001 16:25,17,BNA,,907,PVD
3/11/2001 21:45,-2,LAS,236,,LAX
1/3/2001 11:15,9,MCI,,223,TUL
1/19/2001 08:30,-6,PHX,1262,,STL
2/20/2001 06:50,8,ONT,,333,SJC
2/21/2001 06:30,6,DAL,293,,LBB
1/29/2001 15:45,-11,SAN,,447,SFO
1/3/2001 10:00,-9,SMF,,397,LAS
1/17/2001 16:10,3,LBB,,341,AUS
3/6/2001 22:15,-1,MDW,251,,STL
3/28/2001 13:42,15,AUS,,273,HRL
3/6/2001 08:35,-3,GEG,,279,PDX
2/28/2001 18:50,18,MDW,,838,MHT
3/18/2001 19:05,30,SAT,,1069,LAS
3/29/2001 07:40,-20,LAS,1521,,MDW
2/19/2001 14:30,53,LAX,236,,LAS
3/22/2001 11:05,-5,PHX,,621,SJC
1/27/2001 16:11,81,PHX,,325,ONT
3/24/2001 07:00,-10,PHX,,1506,SDF
3/7/2001 20:25,0,PHX,304,,SAN
1/26/2001 08:50,-5,AUS,189,,DAL
3/19/2001 13:05,-1,LAS,,1069,SAT
3/26/2001 11:15,-3,OAK,,361,ONT
1/10/2001 07:30,-1,ABQ,,223,ELP
3/17/2001 08:18,17,IND,,1814,LAX
3/2/2001 17:55,-27,SAN,1599,,MSY
2/28/2001 07:05,-5,SDF,,727,TPA
2/15/2001 16:50,155,MCO,,178,FLL
1/18/2001 16:15,-10,PHX,,935,TUL
2/27/2001 14:19,7,LAX,,451,TUS
3/11/2001 12:12,8,SAT,,1069,LAS
1/5/2001 20:32,7,CMH,410,,STL
2/15/2001 21:17,113,HOU,,239,DAL
1/22/2001 10:20,-5,BWI,,377,MHT
3/29/2001 12:35,-1,MDW,,611,BWI
3/5/2001 16:52,17,ABQ,718,,MCI
1/29/2001 20:03,41,SLC,,1156,STL
1/5/2001 06:49,13,MDW,,838,MHT
1/10/2001 15:45,-11,BWI,588,,BNA
2/12/2001 15:02,75,ELP,,584,LAS
2/14/2001 10:25,-7,ABQ,,889,OAK
2/20/2001 08:05,0,HOU,,239,DAL
1/11/2001 16:35,-11,HOU,,937,MDW
3/28/2001 06:45,-25,SMF,,605,SEA
3/1/2001 17:35,-4,JAX,,318,FLL
2/22/2001 18:45,84,BNA,443,,RDU
2/10/2001 07:05,0,SLC,,546,GEG
2/11/2001 16:18,90,BWI,,842,TPA
3/11/2001 19:44,26,LAS,,256,PHX
2/16/2001 07:25,0,ABQ,,328,PHX
3/5/2001 17:45,3,TPA,487,,MSY
2/15/2001 19:43,14,BNA,588,,BWI
2/6/2001 21:15,0,LIT,,296,DAL
1/8/2001 08:35,-8,ELP,,347,PHX
3/7/2001 17:55,-1,DTW,,440,STL
3/2/2001 11:55,35,DAL,,248,SAT
1/17/2001 19:55,0,BUR,325,,OAK
3/29/2001 07:20,-3,PDX,,479,SMF
3/31/2001 20:20,-5,MCO,,718,SDF
2/26/2001 22:00,12,LBB,,293,DAL
2/27/2001 12:35,2,CMH,,829,TPA
1/9/2001 16:50,32,LAS,,386,SJC
3/18/2001 17:25,0,CLE,307,,MDW
1/23/2001 20:15,-3,TPA,180,,JAX
1/22/2001 21:25,-2,SJC,,308,LAX
2/17/2001 13:40,-10,BOI,,335,RNO
1/18/2001 19:00,-5,LAX,,370,PHX
3/6/2001 14:55,2,ONT,197,,LAS
2/8/2001 20:40,-10,STL,1262,,PHX
1/15/2001 07:10,-26,MSY,1599,,SAN
1/25/2001 14:20,7,PHX,,1448,BNA
2/15/2001 18:40,12,OAK,,407,LAS
3/31/2001 12:00,14,ELP,714,,LAX
2/10/2001 11:37,43,OAK,337,,LAX
3/2/2001 13:35,4,BHM,,460,TPA
1/7/2001 16:33,-10,BUF,,1987,LAS
3/25/2001 13:55,-2,LAS,,256,PHX
3/27/2001 19:44,14,SJC,,308,LAX
3/8/2001 09:15,0,SJC,,308,LAX
3/14/2001 12:35,0,TPA,,587,RDU
1/21/2001 09:35,5,HOU,,303,MSY
3/9/2001 19:45,55,LAS,258,,SAN
1/18/2001 17:32,38,HOU,303,,MSY
3/4/2001 17:05,10,DAL,,217,IAH
2/21/2001 15:40,-6,LAS,,520,BOI
3/14/2001 10:10,5,OAK,588,,SLC
2/22/2001 10:10,-3,SMF,397,,LAS
3/5/2001 16:00,11,MDW,611,,BWI
1/23/2001 18:50,-8,RNO,422,,SLC
3/20/2001 19:50,-8,GEG,,546,SLC
1/16/2001 07:00,-2,AUS,,189,DAL
3/16/2001 18:35,14,PHX,,1448,BNA
2/15/2001 17:40,9,BWI,,328,PVD
3/27/2001 08:40,-10,MHT,377,,BWI
2/20/2001 20:17,8,PHX,,256,LAS
3/3/2001 09:30,43,LAX,,390,RNO
3/21/2001 16:20,17,PVD,,328,BWI
2/22/2001 08:58,10,LAS,1235,,HOU
3/2/2001 09:38,9,TPA,1137,,PVD
3/20/2001 17:35,0,OAK,407,,LAS
2/16/2001 07:45,-5,LAS,,368,SLC
2/11/2001 08:23,3,DAL,217,,IAH
1/28/2001 10:45,-3,HRL,,276,HOU
2/21/2001 11:55,-5,STL,,296,LIT
3/14/2001 22:05,-3,LAX,308,,SJC
1/10/2001 14:03,35,RNO,345,,LAS
3/14/2001 07:00,3,LAX,,337,OAK
1/9/2001 08:05,-3,MCI,,405,MDW
2/17/2001 19:30,5,LAS,,368,SLC
2/5/2001 17:30,-2,SJC,342,,SNA
2/8/2001 12:57,7,BNA,,484,JAX
1/8/2001 18:30,-7,SJC,,569,PDX
1/19/2001 14:04,-8,LAS,1140,,MCI
2/20/2001 07:00,4,BUR,325,,OAK
3/15/2001 16:15,-20,BUF,1987,,LAS
1/29/2001 11:15,20,JAN,666,,MDW
3/7/2001 11:45,-8,DAL,,319,MAF
2/24/2001 12:54,12,CLE,,1825,LAS
1/5/2001 09:10,0,BWI,,2106,LAS
3/11/2001 16:30,5,OMA,,423,MDW
3/6/2001 11:40,0,AUS,,148,HOU
2/24/2001 09:55,17,BWI,283,,BDL
3/11/2001 12:42,12,LAX,,370,PHX
3/14/2001 08:55,-3,HOU,303,,MSY
2/23/2001 19:24,30,SAN,480,,SMF
3/28/2001 20:25,-2,MDW,307,,CLE
3/19/2001 17:10,-3,CLE,,307,MDW
3/18/2001 09:30,5,MCO,,787,BWI
3/27/2001 19:05,2,TPA,,197,FLL
3/30/2001 15:00,-7,OAK,,337,LAX
3/17/2001 19:48,0,BWI,,967,MCI
1/7/2001 07:45,-5,TUS,451,,LAX
3/16/2001 09:45,7,OAK,180,,RNO
3/16/2001 20:40,25,RNO,,345,LAS
3/16/2001 17:23,16,RDU,443,,BNA
3/27/2001 11:20,6,SMF,,358,BUR
3/10/2001 18:02,-3,MCI,,405,MDW
2/7/2001 07:25,17,TUL,935,,PHX
1/31/2001 08:40,3,STL,,254,SDF
3/20/2001 16:10,-21,MDW,989,,MCO
1/19/2001 09:05,24,BHM,323,,SDF
3/11/2001 08:40,-16,SMF,,479,PDX
1/15/2001 19:00,3,PHX,,347,ELP
1/16/2001 11:30,2,JAN,,359,HOU
2/20/2001 09:15,0,STL,440,,DTW
2/24/2001 18:38,41,DAL,,239,HOU
2/21/2001 15:05,2,SFO,,447,SAN
1/7/2001 21:00,-5,TPA,,842,BWI
2/1/2001 12:55,-5,AUS,,872,PHX
1/10/2001 07:35,0,DAL,,181,OKC
2/7/2001 14:00,-8,LAX,,337,OAK
2/12/2001 10:18,10,OAK,,588,SLC
2/13/2001 15:13,0,SAT,,496,ELP
1/28/2001 11:10,22,DAL,324,,AMA
2/17/2001 13:23,4,BUR,223,,LAS
3/30/2001 13:45,4,PBI,,174,TPA
2/5/2001 10:30,-2,BWI,588,,BNA
2/25/2001 16:50,85,LAX,,308,SJC
1/16/2001 16:59,10,ONT,197,,LAS
3/19/2001 12:35,-8,MDW,611,,BWI
2/21/2001 16:50,-7,MHT,377,,BWI
3/16/2001 15:05,5,HOU,,192,SAT
3/26/2001 20:00,-3,LAX,337,,OAK
2/15/2001 08:50,2,LAS,,236,LAX
3/2/2001 11:00,-10,ABQ,,332,MAF
3/2/2001 11:45,-16,MDW,,1444,PHX
1/13/2001 17:00,-2,HOU,192,,SAT
2/22/2001 06:30,-16,SEA,,399,BOI
3/12/2001 15:57,10,GEG,,224,SEA
1/3/2001 19:14,70,PHX,256,,LAS
2/19/2001 15:15,70,SMF,373,,LAX
2/6/2001 18:25,-7,BNA,395,,MDW
1/22/2001 07:40,8,DAL,248,,SAT
2/9/2001 18:28,55,LAS,397,,SMF
1/24/2001 10:10,0,SAT,,192,HOU
1/30/2001 10:40,-4,RNO,188,,SJC
3/11/2001 09:25,13,RDU,,255,BWI
2/12/2001 08:00,-5,SAT,,1069,LAS
3/30/2001 16:10,0,SAN,,446,OAK
3/2/2001 06:45,3,BNA,1959,,OAK
1/25/2001 16:05,12,BWI,663,,JAX
2/9/2001 07:10,3,ISP,,803,BNA
3/25/2001 10:20,10,BWI,,377,MHT
2/6/2001 12:45,-10,PDX,,344,BOI
3/14/2001 21:25,31,ABQ,677,,LAX
2/2/2001 18:54,53,ONT,361,,OAK
3/18/2001 20:46,20,TUL,,453,HOU
2/9/2001 14:50,71,DTW,,440,STL
